X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X29,X30,X32,X34,X37,X39,X41,X42,X44,X45,X47,X48,X49,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X277,X279,X280,Y
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,49.0,48.0,1.0,10.0,47.0,7.0,6.0,1.0,2.0,5.0,34.0,0.0,0.0,0.0,0.0,5.0
122.81293,109.9611,0.0,1069.0,89.0,44.894543,74.54753,0.0,1046.0,12.0,42.81889,74.72735,1046.0,9.0,114.79688,101.55803,0.0,1047.0,84.0,2.0756533,111.18134,-1027.0,1046.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,3.0,26.0,118.0,-23.0,0.0,0.0,0.0,0.0,0.0,59.0,933.0,0.0,0.0,0.0,0.0
43.435825,75.590485,0.0,634.0,20.0,15.9985895,44.56087,0.0,473.0,2.0,15.469676,44.685085,473.0,1.0,40.97179,70.30784,0.0,479.0,18.0,0.528914,62.134968,-461.0,473.0,0.0,0.1932299,0.4576994,2.0,0.0,0.28647503,2.0,0.27788836,2.0,0.17630465,0.42978317,2.0,0.0,0.40444887,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,181.0,0.0,0.0,0.0,0.0
2.4074075,4.759079,0.0,32.0,1.0,1.2592592,3.0379403,0.0,18.0,0.0,0.8148148,2.0006857,12.0,0.0,1.4814814,1.9123453,0.0,7.0,1.0,0.44444445,2.4545248,-7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1934.0,0.0,0.0,0.0,0.0
122.81293,109.9611,0.0,1069.0,89.0,44.894543,74.54753,0.0,1046.0,12.0,42.81889,74.72735,1046.0,9.0,114.79688,101.55803,0.0,1047.0,84.0,2.0756533,111.18134,-1027.0,1046.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,56.0,425.0,464.0,-369.0,0.0,0.0,0.0,0.0,0.0,35.0,4765.0,0.0,0.0,0.0,2.0
40.30467,53.845657,0.0,401.0,15.0,15.52416,32.44188,0.0,377.0,3.0,14.044226,32.615417,377.0,2.0,34.567566,48.475178,0.0,378.0,12.0,1.4799345,46.18691,-356.0,377.0,0.0,1.0761671,1.795416,11.0,0.0,1.0780969,9.0,1.07421,9.0,0.972973,1.704671,10.0,0.0,1.521174,-8.0,9.0,146.0,146.0,0.0,146.0,146.0,7.0,7.0,0.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,15.0
546.6299,355.35034,0.0,2044.0,509.0,231.59062,227.5212,0.0,1370.0,186.0,200.90114,238.33151,1370.0,108.0,442.51712,261.05652,0.0,1375.0,443.0,30.68948,343.51373,-989.0,1349.0,0.0,4.576679,4.168901,30.0,4.0,2.8322535,24.0,2.8592145,24.0,4.2889733,3.9348488,26.0,3.0,4.2585316,-19.0,23.0,528.0,458.0,70.0,490.0,388.0,14.0,12.0,2.0,14.0,10.0,26.0,4601.0,0.0,0.0,0.0,358.0
122.81293,109.9611,0.0,1069.0,89.0,44.894543,74.54753,0.0,1046.0,12.0,42.81889,74.72735,1046.0,9.0,114.79688,101.55803,0.0,1047.0,84.0,2.0756533,111.18134,-1027.0,1046.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,5.0,16.0,161.0,-11.0,0.0,0.0,0.0,0.0,0.0,61.0,3048.0,0.0,0.0,0.0,0.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,22.0,0.0,2.0,22.0,-2.0,3.0,0.0,0.0,3.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
203.3277,183.16148,0.0,2011.0,158.0,75.605804,115.534096,0.0,1366.0,28.0,72.02055,116.950424,1366.0,22.0,188.36034,171.65387,0.0,1932.0,151.0,3.585248,167.25623,-778.0,1366.0,-10.0,2.4486094,2.8532352,25.0,2.0,1.739243,13.0,1.7391464,13.0,2.2454655,2.7303593,25.0,1.0,2.4566314,-12.0,13.0,111.0,13.0,98.0,100.0,-85.0,9.0,2.0,7.0,9.0,-5.0,35.0,4995.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0
6.9633026,7.44389,0.0,48.0,5.0,2.7767584,4.237846,0.0,27.0,1.0,2.3639145,3.965329,27.0,1.0,5.550459,5.4763646,0.0,29.0,4.0,0.41284403,5.4909616,-21.0,27.0,0.0,0.018348623,0.13420862,1.0,0.0,0.07796666,1.0,0.07796666,1.0,0.018348623,0.13420862,1.0,0.0,0.110600255,-1.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2112.0,0.0,0.0,0.0,0.0
56.512093,77.44283,0.0,438.0,32.0,19.29653,49.221344,0.0,432.0,0.0,18.96635,49.304424,432.0,0.0,55.904312,76.86408,0.0,438.0,31.0,0.33017877,72.22775,-426.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4303.0,0.0,0.0,0.0,0.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,9.0,0.0,9.0,9.0,-9.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
40.30467,53.845657,0.0,401.0,15.0,15.52416,32.44188,0.0,377.0,3.0,14.044226,32.615417,377.0,2.0,34.567566,48.475178,0.0,378.0,12.0,1.4799345,46.18691,-356.0,377.0,0.0,1.0761671,1.795416,11.0,0.0,1.0780969,9.0,1.07421,9.0,0.972973,1.704671,10.0,0.0,1.521174,-8.0,9.0,146.0,146.0,0.0,146.0,146.0,7.0,7.0,0.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,15.0
43.435825,75.590485,0.0,634.0,20.0,15.9985895,44.56087,0.0,473.0,2.0,15.469676,44.685085,473.0,1.0,40.97179,70.30784,0.0,479.0,18.0,0.528914,62.134968,-461.0,473.0,0.0,0.1932299,0.4576994,2.0,0.0,0.28647503,2.0,0.27788836,2.0,0.17630465,0.42978317,2.0,0.0,0.40444887,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,181.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2278.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1.0,1.0,131.0,0.0,5.0,0.0,1.0,4.0,-1.0,71.0,0.0,0.0,0.0,0.0,2.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1807.0,0.0,0.0,0.0,0.0
3.1176472,2.6095378,0.0,10.0,2.0,1.6470588,1.1852612,0.0,4.0,2.0,1.0588236,1.1616716,4.0,1.0,1.5882353,1.1406306,0.0,4.0,2.0,0.5882353,0.97370267,-1.0,2.0,0.0,0.1764706,0.38122004,1.0,0.0,0.23529412,1.0,0.23529412,1.0,0.1764706,0.38122004,1.0,0.0,0.34299716,-1.0,1.0,5.0,2.0,3.0,5.0,-1.0,1.0,1.0,0.0,1.0,1.0,27.0,317.0,0.0,0.0,0.0,0.0
192.43333,173.88379,1.0,781.0,145.0,75.23333,98.477646,0.0,372.0,31.5,70.13333,99.92488,372.0,31.5,175.43333,152.03128,1.0,639.0,139.0,5.1,128.9272,-275.0,335.0,-10.5,0.7,1.2688577,4.0,0.0,0.8034647,4.0,0.8034647,4.0,0.7,1.2688577,4.0,0.0,1.183216,-4.0,4.0,43.0,43.0,0.0,43.0,43.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,34.0
38.20064,75.51692,0.0,723.0,15.0,16.194221,44.316776,0.0,547.0,4.0,14.812199,44.516575,547.0,2.0,32.266453,65.37092,0.0,573.0,12.0,1.3820225,59.62479,-437.0,547.0,0.0,1.2632424,1.9671574,11.0,1.0,1.2107816,10.0,1.1931703,10.0,1.1075442,1.7943171,10.0,0.0,1.6647408,-9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,0.0,0.0,0.0,24.0
203.3277,183.16148,0.0,2011.0,158.0,75.605804,115.534096,0.0,1366.0,28.0,72.02055,116.950424,1366.0,22.0,188.36034,171.65387,0.0,1932.0,151.0,3.585248,167.25623,-778.0,1366.0,-10.0,2.4486094,2.8532352,25.0,2.0,1.739243,13.0,1.7391464,13.0,2.2454655,2.7303593,25.0,1.0,2.4566314,-12.0,13.0,149.0,17.0,69.0,71.0,-52.0,0.0,0.0,0.0,0.0,0.0,62.0,14234.0,0.0,0.0,0.0,9.0
94.166664,68.084305,5.0,197.0,63.0,43.333332,60.301094,0.0,169.0,14.0,39.5,62.173817,169.0,2.5,85.666664,56.420055,5.0,160.0,63.0,3.8333333,96.68405,-146.0,164.0,2.5,5.8333335,2.8528738,8.0,7.0,3.091206,8.0,3.1841621,8.0,5.3333335,2.9814234,8.0,6.0,5.3046103,-8.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,1498.0,0.0,0.0,0.0,1.0
5.942623,10.101371,0.0,45.0,1.0,2.2131147,5.4113264,0.0,27.0,0.0,2.147541,5.460247,27.0,0.0,5.2377048,8.959886,0.0,39.0,1.0,0.06557377,7.040559,-26.0,27.0,0.0,0.09836066,0.37130335,2.0,0.0,0.21932931,2.0,0.21932931,2.0,0.09836066,0.37130335,2.0,0.0,0.31362504,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2353.0,0.0,0.0,0.0,2.0
16.593575,19.671364,1.0,144.0,10.0,6.5124497,11.051215,0.0,111.0,2.0,5.8257027,11.001102,111.0,1.0,13.765462,15.6414,1.0,112.0,9.0,0.686747,14.777326,-104.0,111.0,0.0,0.015261044,0.13505924,2.0,0.0,0.08483692,2.0,0.08483692,2.0,0.015261044,0.13505924,2.0,0.0,0.12024072,-2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6105.0,0.0,0.0,0.0,0.0
0.42857143,0.8206518,0.0,2.0,0.0,0.14285715,0.5150788,0.0,2.0,0.0,0.14285715,0.5150788,2.0,0.0,0.42857143,0.8206518,0.0,2.0,0.0,0.0,0.75592893,-2.0,2.0,0.0,0.21428572,0.4103259,1.0,0.0,0.2575394,1.0,0.2575394,1.0,0.21428572,0.4103259,1.0,0.0,0.37796447,-1.0,1.0,3.0,0.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,70.0,1534.0,0.0,0.0,0.0,0.0
33.777027,36.539467,0.0,120.0,21.5,11.709459,24.69469,0.0,116.0,1.0,11.493243,24.788155,116.0,0.0,32.466217,35.24037,0.0,118.0,20.5,0.21621622,37.18299,-113.0,116.0,0.0,0.3783784,0.6514579,3.0,0.0,0.39675453,2.0,0.39675453,2.0,0.33783785,0.57603085,2.0,0.0,0.55750406,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,14.0,3066.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,712.0,0.0,0.0,0.0,0.0
54.878788,93.81567,0.0,364.0,8.0,20.90909,56.67203,0.0,324.0,0.0,19.60606,56.25776,324.0,0.0,49.545456,85.187706,0.0,325.0,7.0,1.3030303,77.96813,-322.0,324.0,0.0,0.42424244,1.1941855,6.0,0.0,0.60908335,4.0,0.60908335,4.0,0.42424244,1.1941855,6.0,0.0,0.73854893,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1042.0,0.0,0.0,0.0,0.0
49.442368,112.620125,1.0,849.0,9.0,20.445482,62.61939,0.0,506.0,2.0,19.221184,62.536453,506.0,1.0,38.274143,85.50852,1.0,574.0,7.0,1.2242991,78.975365,-474.0,506.0,0.0,1.0747664,2.2341206,16.0,0.0,1.340165,13.0,1.3320153,13.0,0.95015574,1.9263725,14.0,0.0,1.7894533,-11.0,13.0,10.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
0.055900622,0.27860448,0.0,2.0,0.0,0.024844721,0.19144143,0.0,2.0,0.0,0.024844721,0.19144143,2.0,0.0,0.055900622,0.27860448,0.0,2.0,0.0,0.0,0.27300945,-2.0,2.0,0.0,0.0062111802,0.0785659,1.0,0.0,0.0785659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,257.0,0.0,0.0,0.0,0.0
43.435825,75.590485,0.0,634.0,20.0,15.9985895,44.56087,0.0,473.0,2.0,15.469676,44.685085,473.0,1.0,40.97179,70.30784,0.0,479.0,18.0,0.528914,62.134968,-461.0,473.0,0.0,0.1932299,0.4576994,2.0,0.0,0.28647503,2.0,0.27788836,2.0,0.17630465,0.42978317,2.0,0.0,0.40444887,-2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,521.0,0.0,0.0,0.0,0.0
6.9633026,7.44389,0.0,48.0,5.0,2.7767584,4.237846,0.0,27.0,1.0,2.3639145,3.965329,27.0,1.0,5.550459,5.4763646,0.0,29.0,4.0,0.41284403,5.4909616,-21.0,27.0,0.0,0.018348623,0.13420862,1.0,0.0,0.07796666,1.0,0.07796666,1.0,0.018348623,0.13420862,1.0,0.0,0.110600255,-1.0,1.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1910.0,0.0,0.0,0.0,4.0
39.765625,81.357765,0.0,503.0,3.0,15.6875,48.135315,0.0,420.0,0.0,14.640625,47.84401,420.0,0.0,32.63125,66.9842,0.0,424.0,3.0,1.046875,65.03942,-399.0,420.0,0.0,1.403125,1.9692931,12.0,1.0,1.2014152,8.0,1.1962017,8.0,1.25625,1.7879698,9.0,0.0,1.7189659,-7.0,8.0,5.0,0.0,5.0,5.0,-5.0,3.0,0.0,3.0,3.0,-3.0,39.0,6651.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4899.0,0.0,0.0,0.0,0.0
2.2730262,4.9842973,0.0,44.0,1.0,1.0296053,3.0047843,0.0,37.0,0.0,0.85855263,2.9773915,37.0,0.0,1.7401316,3.7985759,0.0,25.0,1.0,0.17105263,3.9607885,-34.0,33.0,0.0,0.25,0.78430325,6.0,0.0,0.46254256,6.0,0.45379242,6.0,0.22039473,0.76569873,6.0,0.0,0.64116055,-6.0,6.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,5296.0,0.0,0.0,0.0,0.0
0.9189189,1.5312665,0.0,7.0,0.0,0.45945945,0.79166585,0.0,3.0,0.0,0.3243243,0.6995773,3.0,0.0,0.5675676,1.1749765,0.0,5.0,0.0,0.13513513,0.74115187,-2.0,2.0,0.0,0.13513513,0.34186783,1.0,0.0,0.22612433,1.0,0.22612433,1.0,0.13513513,0.34186783,1.0,0.0,0.32879797,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,397.0,0.0,0.0,0.0,0.0
0.45989305,1.2590829,0.0,8.0,0.0,0.20320855,0.7748661,0.0,7.0,0.0,0.18716578,0.7685294,7.0,0.0,0.40106952,1.041697,0.0,6.0,0.0,0.01604278,1.0366335,-7.0,6.0,0.0,0.080213904,0.32536933,3.0,0.0,0.227257,2.0,0.14468181,1.0,0.05882353,0.23529412,1.0,0.0,0.23025721,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2179.0,0.0,0.0,0.0,0.0
6.173913,20.964397,0.0,170.0,2.0,2.8115942,11.237586,0.0,115.0,1.0,2.4130435,11.2596035,115.0,0.0,5.5434785,20.094746,0.0,158.0,1.0,0.39855072,13.039816,-106.0,69.0,0.0,0.29710144,0.8961223,5.0,0.0,0.5223426,4.0,0.5223426,4.0,0.2826087,0.87633234,5.0,0.0,0.6702801,-4.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,9153.0,0.0,0.0,0.0,0.0
0.056074765,0.33015928,0.0,2.0,0.0,0.018691588,0.19244169,0.0,2.0,0.0,0.018691588,0.19244169,2.0,0.0,0.056074765,0.33015928,0.0,2.0,0.0,0.0,0.27343437,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2679.0,0.0,0.0,0.0,0.0
123.86919,129.56622,0.0,1065.0,87.0,43.32897,62.774147,0.0,491.0,19.5,41.185562,64.40761,491.0,14.0,110.30087,119.25423,0.0,786.0,74.0,2.143411,90.3664,-418.0,491.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,3641.0,0.0,0.0,0.0,58.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0
122.81293,109.9611,0.0,1069.0,89.0,44.894543,74.54753,0.0,1046.0,12.0,42.81889,74.72735,1046.0,9.0,114.79688,101.55803,0.0,1047.0,84.0,2.0756533,111.18134,-1027.0,1046.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,24.0,28.0,-20.0,0.0,0.0,0.0,0.0,0.0,32.0,3924.0,0.0,0.0,0.0,2.0
123.86919,129.56622,0.0,1065.0,87.0,43.32897,62.774147,0.0,491.0,19.5,41.185562,64.40761,491.0,14.0,110.30087,119.25423,0.0,786.0,74.0,2.143411,90.3664,-418.0,491.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,28.0,76.0,-27.0,0.0,0.0,0.0,0.0,0.0,56.0,1561.0,0.0,0.0,0.0,0.0
7.5555553,6.0020576,0.0,16.0,5.0,3.6666667,4.082483,0.0,11.0,3.0,3.3333333,4.2426405,11.0,0.0,7.2222223,5.769224,0.0,16.0,5.0,0.33333334,6.342099,-11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1518.0,0.0,0.0,0.0,0.0
2.0,1.8027756,1.0,6.0,1.0,0.6666667,1.4043584,0.0,6.0,0.0,0.6666667,1.4043584,6.0,0.0,2.0,1.8027756,1.0,6.0,1.0,0.0,2.1984844,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
122.81293,109.9611,0.0,1069.0,89.0,44.894543,74.54753,0.0,1046.0,12.0,42.81889,74.72735,1046.0,9.0,114.79688,101.55803,0.0,1047.0,84.0,2.0756533,111.18134,-1027.0,1046.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,39.0,91.0,-39.0,0.0,0.0,0.0,0.0,0.0,57.0,759.0,0.0,0.0,0.0,0.0
0.03076923,0.17269188,0.0,1.0,0.0,0.015384615,0.12307692,0.0,1.0,0.0,0.015384615,0.12307692,1.0,0.0,0.03076923,0.17269188,0.0,1.0,0.0,0.0,0.1754116,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,853.0,0.0,0.0,0.0,0.0
43.435825,75.590485,0.0,634.0,20.0,15.9985895,44.56087,0.0,473.0,2.0,15.469676,44.685085,473.0,1.0,40.97179,70.30784,0.0,479.0,18.0,0.528914,62.134968,-461.0,473.0,0.0,0.1932299,0.4576994,2.0,0.0,0.28647503,2.0,0.27788836,2.0,0.17630465,0.42978317,2.0,0.0,0.40444887,-2.0,2.0,13.0,2.0,11.0,13.0,-9.0,1.0,0.0,1.0,1.0,-1.0,34.0,1867.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8418.0,12.0,49.0,4.0833335,0.0
203.3277,183.16148,0.0,2011.0,158.0,75.605804,115.534096,0.0,1366.0,28.0,72.02055,116.950424,1366.0,22.0,188.36034,171.65387,0.0,1932.0,151.0,3.585248,167.25623,-778.0,1366.0,-10.0,2.4486094,2.8532352,25.0,2.0,1.739243,13.0,1.7391464,13.0,2.2454655,2.7303593,25.0,1.0,2.4566314,-12.0,13.0,50.0,50.0,0.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,8.0,2923.0,0.0,0.0,0.0,57.0
28.54386,69.07028,0.0,292.0,1.0,11.140351,36.041126,0.0,223.0,0.0,11.0,36.07886,223.0,0.0,27.947369,67.53126,0.0,285.0,1.0,0.14035088,44.235985,-156.0,223.0,0.0,0.36842105,1.0535084,4.0,0.0,0.55534005,3.0,0.55534005,3.0,0.2982456,0.85767764,4.0,0.0,0.64888567,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,395.0,0.0,0.0,0.0,0.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,57.0,7.0,50.0,55.0,-43.0,4.0,0.0,4.0,4.0,-4.0,38.0,0.0,0.0,0.0,0.0,0.0
29.230146,43.895878,0.0,319.0,14.0,12.170178,24.497517,0.0,203.0,5.0,11.06321,24.808521,203.0,3.0,25.379255,41.29,0.0,285.0,11.0,1.1069692,32.091972,-198.0,196.0,0.0,1.2252836,1.9255536,11.0,1.0,1.1780112,10.0,1.174552,10.0,1.0534846,1.7349656,11.0,0.0,1.6395345,-10.0,9.0,14.0,7.0,6.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,59.0,394.0,0.0,0.0,0.0,4.0
